DR_Dat,DR_Tim,DR_NChk,DR_NDoc,DR_Apt,DR_Kkm,DR_TDoc,DR_TPay,DR_CDrugs,DR_NDrugs,DR_Suppl,DR_Prod,DR_Kol,DR_CZak,DR_CRoz,DR_SDisc,DR_CDisc,DR_BCDisc,DR_TabEmpl,DR_VZak,DR_Pos
2022-08-11,14:28:19,4729,11007004,11,023925,Розничная реализация,18,312405,"СТЭЛМАС ВОДА КИСЛОРОД 0,6Л. Н/ГАЗ. СПОРТ [STELMAS]",СТЭЛМАС-Д ООО,ВОДЫ ЗДОРОВЬЯ,1.0,30.3,50.0,5.0,9.0,200010024976.0,30,1,2.0
2022-08-11,14:28:19,4729,11007004,11,023925,Розничная реализация,18,74257,ЛИОТОН 1000МЕ 100Г. №1 ГЕЛЬ Д/НАРУЖ.ПРИМ. ТУБА /БЕРЛИН ХЕМИ/,ВИТТА КОМПАНИ ООО,А.Менарини Мэнюфекчеринг Лоджистикс энд Сервисиз (,1.0,1390.18,1780.0,124.0,9.0,200010024976.0,30,1,1.0
2022-08-11,14:30:04,4730,11007004,11,023925,Розничная реализация,15,15207,"ЗОЛОТАЯ ЗВЕЗДА БАЛЬЗАМ 1,3Г. №1 КАРАНДАШ Д/ИНГ.",Здравсервис,ДАНАФА ФАРМАСЬЮТИКАЛ ДЖОЙНТ СТОК КОМПАНИ / DANAFA,1.0,116.89,163.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,14:31:52,4732,11007004,11,023925,Розничная реализация,18,39296,БЕРЕЗОВЫЕ ПОЧКИ 50Г. /КРАСНОГОРСК/,Пульс,КРАСНОГОРСКЛЕКСРЕДСТВА ОАО,1.0,218.31,302.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,14:55:26,4733,11007004,11,023925,Розничная реализация,18,187304,БИСОПРОЛОЛ 5МГ. №60 ТАБ. П/П/О /ВЕРТЕКС/,Пульс,ВЕРТЕКС,1.0,152.9,182.0,9.0,9.0,200010023793.0,30,1,1.0
2022-08-11,14:55:26,4733,11007004,11,023925,Розничная реализация,18,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",Пульс,КАНОНФАРМА ПРОДАКШН,1.0,25.51,32.0,1.0,9.0,200010023793.0,30,1,2.0
2022-08-11,14:55:26,4733,11007004,11,023925,Розничная реализация,18,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",Пульс,КАНОНФАРМА ПРОДАКШН,1.0,25.51,32.0,1.0,9.0,200010023793.0,30,1,3.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,487305,КЛЕЙ БФ-6 15Г. Р-Р Д/НАРУЖ.ПРИМ. ТУБА /ТУЛЬСКАЯ ФФ/,Здравсервис,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,73.5,105.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,346681,ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ. Р-Р ФЛ. ПЛАСТ. /ТУЛЬСКАЯ ФФ/,Магнит Фарма ООО,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,10.38,12.0,0.0,NULL,NULL,30,1,3.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,346681,ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ. Р-Р ФЛ. ПЛАСТ. /ТУЛЬСКАЯ ФФ/,Магнит Фарма ООО,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,10.38,12.0,0.0,NULL,NULL,30,1,4.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,346681,ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ. Р-Р ФЛ. ПЛАСТ. /ТУЛЬСКАЯ ФФ/,Магнит Фарма ООО,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,10.38,12.0,0.0,NULL,NULL,30,1,5.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,346681,ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ. Р-Р ФЛ. ПЛАСТ. /ТУЛЬСКАЯ ФФ/,Магнит Фарма ООО,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,10.38,12.0,0.0,NULL,NULL,30,1,6.0
2022-08-11,14:58:43,4734,11007004,11,023925,Розничная реализация,15,28906,БАДЯГА ФОРТЕ ГЕЛЬ 75МЛ. ТУБА,Катрен г.Химки,ДИНА+ ООО,1.0,58.02,89.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,15:18:11,4737,11007004,11,023925,Розничная реализация,15,173200,АНАЛЬГИН 500МГ. №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,40.42,62.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,15:19:19,4738,11007004,11,023925,Розничная реализация,18,9659,ПОСТЕРИЗАН №10 СУПП. РЕКТ.,Пульс,Dr.KADE/ КАДЕ,1.0,432.31,584.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,15:20:33,4739,11007004,11,023925,Розничная реализация,18,156875,ЦИТРАМОН П №20 ТАБ. /RENEWAL/,Катрен г.Химки,ОБНОВЛЕНИЕ ПФК,1.0,81.84,117.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,15:25:22,4740,11007004,11,023925,Розничная реализация,15,600989,ДИМЕКСИД 25% 50Г. ГЕЛЬ Д/НАРУЖ.ПРИМ. ТУБА /ФАРМАМЕД/АГРОВЕТЗАЩИТА/БИОФАРМАКС/,Катрен г.Химки,ФАРМАМЕД ЗАО,1.0,321.64,340.0,0.0,NULL,NULL,30,2,3.0
2022-08-11,15:25:22,4740,11007004,11,023925,Розничная реализация,15,511070,АЛФЛУТОП 2МЛ. №10 Р-Р Д/ИН. АМП.,Катрен г.Химки,ЗЕНТИВА А.С.,1.0,3651.19,3763.0,0.0,NULL,NULL,30,2,1.0
2022-08-11,15:25:22,4740,11007004,11,023925,Розничная реализация,15,511070,АЛФЛУТОП 2МЛ. №10 Р-Р Д/ИН. АМП.,Катрен г.Химки,ЗЕНТИВА А.С.,1.0,3651.19,3763.0,0.0,NULL,NULL,30,2,2.0
2022-08-11,15:26:45,4742,11007004,11,023925,Розничная реализация,18,4800,ЛОПЕРАМИД-АКРИХИН 2МГ. №20 КАПС. /АКРИХИН/,Катрен г.Химки,Акрихин ХФК ОАО,1.0,41.68,52.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,15:34:14,4743,11007004,11,023925,Розничная реализация,18,319246,АКТОФЛОР-С 2МЛ. №30 Р-Р Д/ПРИЕМА ВНУТРЬ ТЮБ./КАП. /СОЛОФАРМ/,Катрен г.Химки,ГРОТЕКС ООО,1.0,394.96,415.16,0.0,NULL,NULL,30,2,1.0
2022-08-11,15:34:14,4743,11007004,11,023925,Розничная реализация,18,138425,МЕТЕОСПАЗМИЛ 60МГ+300МГ. №30 КАПС.,Катрен г.Химки,ЛАБОРАТОРИИ ГАЛЕНИК ВЕРНЕ,1.0,508.15,531.56,0.0,NULL,NULL,30,2,4.0
2022-08-11,15:34:14,4743,11007004,11,023925,Розничная реализация,18,14120,ЛАКТОФИЛЬТРУМ 500МГ. №60 ТАБ.,Катрен г.Химки,АВВА РУС ОАО,1.0,428.76,451.05,0.0,NULL,NULL,30,2,3.0
2022-08-11,15:34:14,4743,11007004,11,023925,Розничная реализация,18,60823,АЛЬФА НОРМИКС 200МГ. №12 ТАБ. П/П/О,Катрен г.Химки,АЛЬФАСИГМА С.П.А.,1.0,898.61,935.08,0.0,NULL,NULL,30,2,2.0
2022-08-11,15:41:55,4744,11007004,11,023925,Розничная реализация,15,13412,"ИНТЕКС БИНТ ТРУБЧ. ЛАТЕКСНО-ПОЛИЭФ. 15Х3,5СМ. Р.5 №1",ГК Надежда Фарм,ИНТЕРТЕКСТИЛЬ,1.0,14.21,24.0,2.0,9.0,200010009806.0,30,1,2.0
2022-08-11,15:41:55,4744,11007004,11,023925,Розничная реализация,15,6887,БЕТАДИН 10% 120МЛ. №1 Р-Р Д/МЕСТ. И НАРУЖ.ПРИМ. ФЛ. /ЭГИС/,Катрен г.Химки,Эгис АО фармацевтический завод /EGIS,1.0,255.75,309.0,15.0,9.0,200010009806.0,30,1,1.0
2022-08-11,15:47:32,4745,11007004,11,023925,Розничная реализация,15,83,АЛМАГЕЛЬ А 170МЛ. №1 СУСП. Д/ПРИЕМА ВНУТРЬ ФЛ. /БАЛКАН ФАРМА-ТРОЯН/,Катрен г.Химки,Балканфарма - Троян АД,1.0,296.62,356.0,24.0,9.0,200010022701.0,30,1,1.0
2022-08-11,15:47:32,4745,11007004,11,023925,Розничная реализация,15,3571,ХИЛАК ФОРТЕ 100МЛ. №1 КАПЛИ Д/ПРИЕМА ВНУТРЬ ФЛ.,Катрен г.Химки,Меркле ГмбХ,1.0,597.57,801.0,56.0,9.0,200010022701.0,30,1,3.0
2022-08-11,15:47:32,4745,11007004,11,023925,Розничная реализация,15,128927,"КО-ПЕРИНЕВА 1,25МГ.+4МГ. №30 ТАБ. /KRKA/",Здравсервис,КРКА-Рус ООО (KRKA ),1.0,509.37,683.0,47.0,9.0,200010022701.0,30,1,2.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,340607,РИМАНТАДИН 50МГ. №20 ТАБ. (РЕМАНТАДИН) /БИОХИМИК/ПРОМОМЕД/,Катрен г.Химки,БИОХИМИК,1.0,71.3,83.0,0.0,NULL,NULL,30,2,4.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,340607,РИМАНТАДИН 50МГ. №20 ТАБ. (РЕМАНТАДИН) /БИОХИМИК/ПРОМОМЕД/,Катрен г.Химки,БИОХИМИК,1.0,71.3,83.0,0.0,NULL,NULL,30,2,5.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,115170,БИСОПРОЛОЛ-ПРАНА 5МГ. №30 ТАБ. П/П/О /ПРАНАФАРМ/,Катрен г.Химки,Пранафарм ООО,1.0,77.94,88.0,0.0,NULL,NULL,30,2,1.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,115170,БИСОПРОЛОЛ-ПРАНА 5МГ. №30 ТАБ. П/П/О /ПРАНАФАРМ/,Катрен г.Химки,Пранафарм ООО,1.0,77.94,88.0,0.0,NULL,NULL,30,2,2.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,409640,ЛИЗИНОПРИЛ ОРГАНИКА 10МГ. №50 ТАБ. /ОРГАНИКА/,Катрен г.Химки,ОРГАНИКА,1.0,123.39,137.0,0.0,NULL,NULL,30,2,3.0
2022-08-11,15:51:43,4747,11007004,11,023925,Розничная реализация,18,636480,ЦИ-КЛИМ АЛАНИН 400МГ. №60 ТАБ. /ЭВАЛАР/,Катрен г.Химки,ЭВАЛАР,1.0,566.94,593.0,0.0,NULL,NULL,30,2,6.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,79930,ТЕСТ Д/ОПРЕД. БЕРЕМЕННОСТИ ЛЕДИ ЧЕК №1 [LADY CHECK],Катрен г.Химки,ФАРМЛАЙН ЛИМИТЕД,3.0,18.1,28.13,0.0,NULL,NULL,30,2,9.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,59212,ТЕСТ Д/ОПРЕД. БЕРЕМЕННОСТИ И-ТЕСТ ПЛЮС №1 [ITEST],Катрен г.Химки,АТЛАС ЛИНК / ATLAS,1.0,31.36,41.71,0.0,NULL,NULL,30,2,8.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,12942,ТЕСТ Д/ОПРЕД. БЕРЕМЕННОСТИ ЕВА №1,Катрен г.Химки,АЛЬФАМЕД ЗАО,3.0,14.29,24.25,0.0,NULL,NULL,30,2,7.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,12946,ТЕСТ Д/ОПРЕД. БЕРЕМЕННОСТИ ВЕРА №1,Катрен г.Химки,ФАКТОР-МЕД ООО,2.0,15.23,25.22,0.0,NULL,NULL,30,2,6.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,165257,ПЕРВЫЙ ОТВЕТ ТЕСТ Д/ОПРЕД. БЕРЕМЕННОСТИ №2 [FIRST REPLY],Катрен г.Химки,АЛЬФАМЕД ЗАО,2.0,52.19,63.05,0.0,NULL,NULL,30,2,5.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,272806,КЛЕВЕР ТЕСТ НА ОВУЛЯЦИЮ ВЫСОКОЧУВСТВ. №2,Катрен г.Химки,КОМПАНИЯ КЛЕВЕР,2.0,47.56,58.2,0.0,NULL,NULL,30,2,4.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,370975,ВИВЬЕН САБО ТУШЬ КАБАРЕ ПРЕМЬЕР СЦЕНИЧЕСКИЙ ЭФФЕКТ Т.01 9МЛ. [VIVIENNE SABO],Катрен г.Химки,ANCOROTTI COSMETICS SPA,1.0,371.2,390.91,0.0,NULL,NULL,30,2,2.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,485687,АКТИФЕРТ-ГИНО 4Г. №30 ТАБ. П/О,Катрен г.Химки,ЮНАЙТЕД ТОЙС,1.0,1392.86,1445.3,0.0,NULL,NULL,30,2,1.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,38077,ФЕРРЕТАБ КОМП №30 КАПС. ПРОЛОНГ.,Катрен г.Химки,G.L.PHARMA GMBH / Г Л  ФАРМА,1.0,462.63,485.97,0.0,NULL,NULL,30,2,10.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,83916,ФОЛАЦИН 5МГ. №30 ТАБ. /ЯДРАН/,Катрен г.Химки,ЯДРАН АО (JADRAN),1.0,106.94,119.31,0.0,NULL,NULL,30,2,11.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,83916,ФОЛАЦИН 5МГ. №30 ТАБ. /ЯДРАН/,Катрен г.Химки,ЯДРАН АО (JADRAN),1.0,106.94,119.31,0.0,NULL,NULL,30,2,12.0
2022-08-11,15:55:23,4748,11007004,11,023925,Розничная реализация,18,15543,ЙОДОМАРИН 200 №100 ТАБ. /БЕРЛИН ХЕМИ/,Катрен г.Химки,А.Менарини-Фон Хейден Гмбх (Menarini ),1.0,182.11,196.91,0.0,NULL,NULL,30,2,3.0
2022-08-11,15:57:36,4749,11007004,11,023925,Розничная реализация,18,9591,НОРМОДИПИН 5МГ. №30 ТАБ. /ГЕДЕОН РИХТЕР/,Фармкомплект ООО,GEDEON RICHTER,1.0,165.69,196.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,15:57:36,4749,11007004,11,023925,Розничная реализация,18,9591,НОРМОДИПИН 5МГ. №30 ТАБ. /ГЕДЕОН РИХТЕР/,Фармкомплект ООО,GEDEON RICHTER,1.0,165.69,196.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,15:57:36,4749,11007004,11,023925,Розничная реализация,18,12047,ЭНАЛАПРИЛ ГЕКСАЛ 5МГ. №20 ТАБ. /ГЕКСАЛ АГ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,SALUTAS PHARMA GMBH FOR ESPARM ( САЛЮТАС ),1.0,36.93,46.0,0.0,NULL,NULL,30,1,3.0
2022-08-11,15:57:36,4749,11007004,11,023925,Розничная реализация,18,12047,ЭНАЛАПРИЛ ГЕКСАЛ 5МГ. №20 ТАБ. /ГЕКСАЛ АГ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,SALUTAS PHARMA GMBH FOR ESPARM ( САЛЮТАС ),1.0,36.93,46.0,0.0,NULL,NULL,30,1,4.0
2022-08-11,15:58:04,4750,11007004,11,023925,Розничная реализация,18,473,ИНДОМЕТАЦИН-СОФАРМА 25МГ. №30 ТАБ.КШ/РАСТВ. П/О,Фармкомплект ООО,Софарма АО / SOFARMA,1.0,57.46,82.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:03:43,4751,11007004,11,023925,Розничная реализация,18,350713,"АРТОКСАН 20МГ. №3 ЛИОФ. Д/Р-РА Д/В/В,В/М ФЛ. +Р-ЛЬ 2МЛ. №3 АМП.",Катрен г.Химки,МЕФАР ИЛАЧ САНАЙИ А.Ш.,1.0,725.41,756.0,0.0,NULL,NULL,30,2,1.0
2022-08-11,16:03:43,4751,11007004,11,023925,Розничная реализация,18,350713,"АРТОКСАН 20МГ. №3 ЛИОФ. Д/Р-РА Д/В/В,В/М ФЛ. +Р-ЛЬ 2МЛ. №3 АМП.",Катрен г.Химки,МЕФАР ИЛАЧ САНАЙИ А.Ш.,1.0,725.41,756.0,0.0,NULL,NULL,30,2,2.0
2022-08-11,16:03:43,4751,11007004,11,023925,Розничная реализация,18,6678,МИДОКАЛМ 150МГ. №30 ТАБ. П/П/О /ГЕДЕОН РИХТЕР/,Катрен г.Химки,ГЕДЕОН РИХТЕР РУС,1.0,495.35,520.0,0.0,NULL,NULL,30,2,4.0
2022-08-11,16:03:43,4751,11007004,11,023925,Розничная реализация,18,155836,ГЛУТАРГИН АЛКОКЛИН 1Г/3Г. №10 ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ ПАК.,Пульс,ЗДОРОВЬЕ НПО,1.0,489.94,662.0,46.0,9.0,200010009925.0,30,1,3.0
2022-08-11,16:12:22,4752,11007004,11,023925,Розничная реализация,18,13805,ДРАМИНА 50МГ. №10 ТАБ. П/УКАЧ. И ТОШНОТЫ,Катрен г.Химки,ЯДРАН АО (JADRAN),1.0,193.3,269.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:12:22,4752,11007004,11,023925,Розничная реализация,18,4773,ЛЕКРОЛИН 20МГ/МЛ. 10МЛ. №1 ГЛ.КАПЛИ ФЛ. /САНТЭН/,Пульс,НЕКСТ ФАРМА САС,1.0,85.65,104.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,16:19:45,4754,11007004,11,023925,Розничная реализация,18,20382,ЛИЗОБАКТ №30 ТАБ. Д/РАСС. СУБЛИН.,Арал плюс,Босналек АО (BOSNALIJEK ),1.0,287.9,398.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:20:18,4755,11007004,11,023925,Розничная реализация,18,32976,ЗОДАК 10МГ. №30 ТАБ. П/П/О /ЗЕНТИВА/,Пульс,ZENTIVA,1.0,243.49,293.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:20:18,4755,11007004,11,023925,Розничная реализация,18,545272,РЕСПЕРО МИРТОЛ ФОРТЕ 300МГ. №20 КАПС. КШ/РАСТВ.,Катрен г.Химки,СВИСС ( SWISS ),1.0,345.43,467.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,16:22:37,4756,11007004,11,023925,Розничная реализация,15,761,МИЛДРОНАТ 250МГ. №40 КАПС. /ГРИНДЕКС/,Авеста,ГРИНДЕКС / GRINDEX /,1.0,380.08,445.0,31.0,9.0,200010026722.0,30,1,1.0
2022-08-11,16:23:59,4757,11007004,11,023925,Розничная реализация,18,68104,ФЕРЛАТУМ ФОЛ 15МЛ. №10 Р-Р Д/ПРИЕМА ВНУТРЬ ФЛ.,Пульс,ITALFARMACO (ИТАЛФАРМАКО),1.0,698.9,937.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:23:59,4757,11007004,11,023925,Розничная реализация,18,68104,ФЕРЛАТУМ ФОЛ 15МЛ. №10 Р-Р Д/ПРИЕМА ВНУТРЬ ФЛ.,Пульс,ITALFARMACO (ИТАЛФАРМАКО),1.0,698.9,937.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,16:26:33,4758,11007004,11,023925,Розничная реализация,18,6044,УРСОСАН 250МГ. №50 КАПС. /ПРО.МЕД.ЦС/,Протек,ЗиО ЗДОРОВЬЕ ЗАО,1.0,702.79,778.0,38.0,9.0,200010022796.0,30,1,1.0
2022-08-11,16:27:42,4759,11007004,11,023925,Розничная реализация,15,42045,ЛЮКСПЛАСТ ЛЕЙКОПЛАСТ. БАКТЕР. 19Х72ММ ВОДОСТОЙК. ТКАН. ЭЛ.ТЕЛЕСН. №10 [LUXPLAST],Магнит Фарма ООО,АЛЬПИНА ПЛАСТ ООО,1.0,50.38,82.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:29:01,4760,11007004,11,023925,Розничная реализация,15,567523,МИРРОЛЛА СЕЛЕН 150МКГ. №40 ТАБ.,Катрен г.Химки,МИРРОЛЛА ООО,1.0,126.78,139.65,0.0,NULL,NULL,30,2,3.0
2022-08-11,16:29:01,4760,11007004,11,023925,Розничная реализация,15,564088,МИРРОЛЛА ЦИНК ХЕЛАТ 25МГ. №40 ТАБ.,Катрен г.Химки,МИРРОЛЛА ООО,1.0,124.94,137.75,0.0,NULL,NULL,30,2,4.0
2022-08-11,16:29:01,4760,11007004,11,023925,Розничная реализация,15,342258,АЛЛОХОЛ №50 ТАБ. П/О /ВИФИТЕХ/,Катрен г.Химки,ВИФИТЕХ ЗАО,1.0,49.24,59.85,0.0,NULL,NULL,30,2,1.0
2022-08-11,16:29:01,4760,11007004,11,023925,Розничная реализация,15,342258,АЛЛОХОЛ №50 ТАБ. П/О /ВИФИТЕХ/,Катрен г.Химки,ВИФИТЕХ ЗАО,1.0,49.24,59.85,0.0,NULL,NULL,30,2,2.0
2022-08-11,16:30:48,4761,11007004,11,023925,Розничная реализация,18,142057,ПИРАНТЕЛ 250МГ. №3 ТАБ. /ОЗОН/,Катрен г.Химки,ОЗОН ООО,1.0,24.86,29.99,0.0,NULL,NULL,30,2,2.0
2022-08-11,16:30:48,4761,11007004,11,023925,Розничная реализация,18,142057,ПИРАНТЕЛ 250МГ. №3 ТАБ. /ОЗОН/,Катрен г.Химки,ОЗОН ООО,1.0,24.86,29.99,0.0,NULL,NULL,30,2,3.0
2022-08-11,16:30:48,4761,11007004,11,023925,Розничная реализация,18,176133,"АКРИДЕРМ 0,05% 30Г. №1 КРЕМ Д/НАРУЖ.ПРИМ. ТУБА /АКРИХИН/",Катрен г.Химки,Акрихин ХФК ОАО,1.0,148.87,163.0,0.0,NULL,NULL,30,2,1.0
2022-08-11,16:33:05,4762,11007004,11,023925,Розничная реализация,18,496348,ОФЛОМИКОЛ 2% 15МЛ. Р-Р Д/НАРУЖ.ПРИМ. ФЛ.,Здравсервис,Гленмарк Фармасьютикалз Лтд,1.0,556.57,746.0,111.0,939.0,200000000042.0,30,1,1.0
2022-08-11,16:33:05,4762,11007004,11,023925,Розничная реализация,18,54211,ТЕРАФЛЕКС АДВАНС 250МГ+100МГ+200МГ. №60 КАПС.,Пульс,CONTRACT PHARMACAL CORPORATION / КОНТРАКТ,1.0,1697.3,2156.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,16:43:35,4763,11007004,11,023925,Розничная реализация,18,20382,ЛИЗОБАКТ №30 ТАБ. Д/РАСС. СУБЛИН.,Арал плюс,Босналек АО (BOSNALIJEK ),1.0,287.9,398.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:43:35,4763,11007004,11,023925,Розничная реализация,18,31,"ТАНТУМ ВЕРДЕ 0,255МКГ/ДОЗА 30МЛ. 176ДОЗ СПРЕЙ Д/МЕСТ.ПРИМ. ДОЗИР. ФЛ.",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,AZIENDE CHIMICHE ( АЗИЕНДЕ ),1.0,344.38,455.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,16:44:11,4764,11007004,11,023925,Розничная реализация,18,267654,МИРРОЛЛА МАСЛО ПЕРСИК 50МЛ. КОСМЕТ. [MIRROLLA],Катрен г.Химки,МИРРОЛЛА ООО,1.0,48.08,78.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,16:47:56,4765,11007004,11,023925,Розничная реализация,15,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",Пульс,КАНОНФАРМА ПРОДАКШН,1.0,25.51,32.0,1.0,9.0,200010022732.0,30,1,1.0
2022-08-11,16:47:56,4765,11007004,11,023925,Розничная реализация,15,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",Пульс,КАНОНФАРМА ПРОДАКШН,1.0,25.51,32.0,1.0,9.0,200010022732.0,30,1,2.0
2022-08-11,16:54:05,4766,11007004,11,023925,Розничная реализация,15,74749,ГЛИЦИН 100МГ. №50 ТАБ. ПОДЪЯЗЫЧ. /БИОТИКИ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,БИОТИКИ,1.0,29.54,34.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,17:08:52,4767,11007004,11,023925,Розничная реализация,18,142036,ПЕНТАЛГИН №24 ТАБ. П/П/О /ОТИСИФАРМ/,Пульс,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,188.07,221.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,17:13:38,4768,11007004,11,023925,Розничная реализация,18,142057,ПИРАНТЕЛ 250МГ. №3 ТАБ. /ОЗОН/,Катрен г.Химки,ОЗОН ООО,1.0,21.11,26.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,17:28:33,4769,11007004,11,023925,Розничная реализация,15,9356,КОНКОР 10МГ. №50 ТАБ. П/П/О /МЕРК/,Катрен г.Химки,НАНОЛЕК,1.0,412.79,502.0,25.0,9.0,200010023346.0,30,1,2.0
2022-08-11,17:28:33,4769,11007004,11,023925,Розничная реализация,15,148756,"ИНДАПАМИД 2,5МГ. №30 ТАБ. П/О /КАНОНФАРМА/",Катрен г.Химки,КАНОНФАРМА ПРОДАКШН,1.0,26.05,32.0,1.0,9.0,200010023346.0,30,1,1.0
2022-08-11,17:30:16,4770,11007004,11,023925,Розничная реализация,15,438720,БОЯРЫШНИКА НАСТОЙКА 25МЛ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,24.1,37.0,0.0,NULL,NULL,30,1,1.0
2022-08-11,17:30:16,4770,11007004,11,023925,Розничная реализация,15,438720,БОЯРЫШНИКА НАСТОЙКА 25МЛ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,24.1,37.0,0.0,NULL,NULL,30,1,2.0
2022-08-11,17:30:16,4770,11007004,11,023925,Розничная реализация,15,438720,БОЯРЫШНИКА НАСТОЙКА 25МЛ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,24.1,37.0,0.0,NULL,NULL,30,1,3.0
2022-08-11,17:30:16,4770,11007004,11,023925,Розничная реализация,15,438720,БОЯРЫШНИКА НАСТОЙКА 25МЛ. ФЛ. /ИВАНОВСКАЯ ФФ/,Катрен г.Химки,ИВАНОВСКАЯ ФАРМ. ФАБРИКА,1.0,24.1,37.0,0.0,NULL,NULL,30,1,4.0
2022-08-11,17:35:38,4771,11007004,11,023925,Розничная реализация,15,11567,ФЕЗАМ 400МГ+25МГ. №60 КАПС. /БАЛКАНФАРМА/ЗДРАВЛЕ/,Катрен г.Химки,Балканфарма - Дупница АД,1.0,329.44,347.0,0.0,NULL,NULL,30,2,1.0
2022-08-11,17:38:04,4772,11007004,11,023925,Розничная реализация,18,162528,ЦИПРОФЛОКСАЦИН-ТЕВА 500МГ. №10 ТАБ. П/П/О /ТЕВА/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,"ТЕВА Фармацевтические Предприятия Лтд, завод Хуман",1.0,102.81,122.0,0.0,NULL,NULL,30,1,1.0
