DR_Dat,DR_Tim,DR_NChk,DR_NDoc,DR_Apt,DR_Kkm,DR_TDoc,DR_TPay,DR_CDrugs,DR_NDrugs,DR_Suppl,DR_Prod,DR_Kol,DR_CZak,DR_CRoz,DR_SDisc,DR_CDisc,DR_BCDisc,DR_TabEmpl,DR_VZak,DR_Pos
2022-08-02,18:08:47,1522,13002581,13,022589,Розничная реализация,18,321882,АЛЬФА НОРМИКС 200МГ. №28 ТАБ. П/П/О,ЕАПТЕКА ООО,Альфа-Вассерман С.п.А. ALFA,1.0,1629.21,1706.0,0.0,NULL,NULL,29,2,1.0
2022-08-02,18:08:47,1522,13002581,13,022589,Розничная реализация,18,267844,ДИКЛОФЕНАК-АКОС 5% 100Г. ГЕЛЬ Д/НАРУЖ.ПРИМ. ТУБА /СИНТЕЗ/,ЕАПТЕКА ООО,Синтез АКО ОАО,1.0,323.73,339.0,0.0,NULL,NULL,29,2,2.0
2022-08-02,18:13:53,1523,13002581,13,022589,Розничная реализация,15,313917,СИЛДЕНАФИЛ-СЗ 25МГ. №20 ТАБ. П/П/О /СЕВЕРНАЯ ЗВЕЗДА/,Пульс,Северная Звезда,1.0,205.99,279.0,0.0,NULL,NULL,29,1,1.0
2022-08-02,18:18:52,1524,13002581,13,022589,Розничная реализация,18,528004,СТОПСЕПТ ПЛЮС 90% 100МЛ. ДЕЗ.СР-ВО ФЛ.,Авеста,ГИППОКРАТ ООО,2.0,35.52,58.0,0.0,NULL,NULL,29,1,1.0
2022-08-02,18:40:01,1525,13002581,13,022589,Розничная реализация,18,24992,ЦЕЛЕБРЕКС 200МГ. №30 КАПС.,Катрен г.Химки,PFIZER,0.33333333,1209.3,1512.0,0.0,NULL,NULL,29,1,2.0
2022-08-02,18:40:01,1525,13002581,13,022589,Розничная реализация,18,1504331,"Карта LOYALITY 0,01Р","ООО ""Континент""",PFIZER,1.0,0.01,0.01,0.0,NULL,NULL,29,1,1.0
2022-08-02,18:43:11,1526,13002581,13,022589,Розничная реализация,15,72603,ЛЕЙКОПЛАСТЫРЬ 2Х500 ТКАН.ОСНОВА КАТУШКА КАРТОН /ВЕРОФАРМ/,Катрен г.Химки,ВЕРОФАРМ АО,1.0,29.11,48.0,4.0,9.0,200010003645.0,29,1,1.0
2022-08-02,18:43:11,1526,13002581,13,022589,Розничная реализация,15,9597,ЛИПРИМАР 10МГ. №30 ТАБ. П/П/О /ГЕДЕКЕ/ПФАЙЗЕР/,Фармкомплект ООО,PFIZER,1.0,188.96,224.0,11.0,9.0,200010003645.0,29,1,2.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,88142,ДОНАТ МАГНИЙ ВОДА ГАЗ. 1Л. ПЭТ [DONAT],Арал плюс,ATLANTIC DROGA KOLINSKA D.O.O.,1.0,145.5,226.0,22.0,9.0,200010020455.0,29,1,4.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,267627,ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ 2% 100Г. ГЕЛЬ Д/НАРУЖ.ПРИМ. ТУБА,Катрен г.Химки,ГЕ ХЕЛСКЕА АС,1.0,798.64,935.0,93.0,9.0,200010020455.0,29,1,3.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,3147,"МОВАЛИС 7,5МГ. №20 ТАБ.",Здравсервис,Берингер Ингельхайм Эллас А.Е,1.0,633.61,818.0,57.0,9.0,200010020455.0,29,1,10.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,2302,ОМЕЗ 20МГ. №30 КАПС. /Д-Р РЕДДИ/,ВИТТА КОМПАНИ ООО,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,148.28,174.0,8.0,9.0,200010020455.0,29,1,11.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,397294,ЛЕВОФЛОКСАЦИН 500МГ. №10 ТАБ. П/П/О /ФАРМСТАНДАРТ-ТОМСКХИМФАРМ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,361.09,443.0,22.0,9.0,200010020455.0,29,1,7.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,397294,ЛЕВОФЛОКСАЦИН 500МГ. №10 ТАБ. П/П/О /ФАРМСТАНДАРТ-ТОМСКХИМФАРМ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,361.09,443.0,22.0,9.0,200010020455.0,29,1,8.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,117670,АМОКСИЦИЛЛИН САНДОЗ 1000МГ. №12 ТАБ. П/О БЛИСТЕР /САНДОЗ/,Катрен г.Химки,Сандоз Гмбх /SANDOZ/,1.0,142.12,172.5,8.5,9.0,200010020455.0,29,1,1.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,117670,АМОКСИЦИЛЛИН САНДОЗ 1000МГ. №12 ТАБ. П/О БЛИСТЕР /САНДОЗ/,Пульс,SANDOZ,1.0,136.27,167.08,8.08,9.0,200010020455.0,29,1,2.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,294503,КЛАРИТРОМИЦИН-ВЕРТЕ 500МГ. №14 ТАБ. П/П/О /ВЕРТЕКС/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ВЕРТЕКС,1.0,419.1,499.0,24.0,9.0,200010020455.0,29,1,5.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,294503,КЛАРИТРОМИЦИН-ВЕРТЕ 500МГ. №14 ТАБ. П/П/О /ВЕРТЕКС/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ВЕРТЕКС,1.0,419.1,499.0,24.0,9.0,200010020455.0,29,1,6.0
2022-08-02,18:54:19,1527,13002581,13,022589,Розничная реализация,18,152838,МАКСИЛАК СИНБИОТИК №10 КАПС.,Пульс,DANISCO France SAS,1.0,474.59,698.0,69.0,9.0,200010020455.0,29,1,9.0
2022-08-02,18:55:29,1528,13002581,13,022589,Розничная реализация,15,25638,РИНЗАСИП С ВИТ.С ЛИМОН 5Г. №10 ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ ПАК.,Катрен г.Химки,Юник Фармасьютикал Лабораториз/Дж Б Кемикалс Фарма,1.0,284.53,385.0,26.0,9.0,200010023916.0,29,1,1.0
2022-08-02,19:02:37,1529,13002581,13,022589,Розничная реализация,15,184137,СУПРАКС СОЛЮТАБ 400МГ. №7 ТАБ. ДИСПЕРГ.,Пульс,Menarini A.Industria (МЕНАРИНИ ),1.0,860.76,1111.0,77.0,9.0,200010022022.0,29,1,3.0
2022-08-02,19:02:37,1529,13002581,13,022589,Розничная реализация,15,393315,ЦИТРАМОН П №10 ТАБ. /ФАРМСТАНДАРТ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,16.21,25.0,1.0,9.0,200010022022.0,29,1,4.0
2022-08-02,19:02:37,1529,13002581,13,022589,Розничная реализация,15,61476,КОНТЕЙНЕР Д/СБОРА БИОМАТЕРИАЛА 120МЛ. УНИВЕРС. СТЕР. (БАНКА),ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,PLASTI LAB,1.0,7.88,14.0,1.0,9.0,200010022022.0,29,1,2.0
2022-08-02,19:02:37,1529,13002581,13,022589,Розничная реализация,15,162483,КОНТЕЙНЕР Д/СБОРА БИОМАТЕРИАЛА 100МЛ. СТЕР. (БАНКА),Катрен г.Химки,АЛЬПИНА ПЛАСТ ООО,2.0,8.08,14.0,2.0,9.0,200010022022.0,29,1,1.0
2022-08-02,19:06:00,1530,13002581,13,022589,Розничная реализация,15,69230,ДЕПАНТОЛ 100МГ.+16МГ. №10 СУПП. ВАГ. /НИЖФАРМ/,Пульс,НИЖФАРМ,1.0,569.76,781.0,78.0,939.0,200000000042.0,29,1,1.0
2022-08-02,19:17:38,1531,13002581,13,022589,Розничная реализация,18,268412,БИСЕПТОЛ 480МГ. №28 ТАБ. /АДАМЕД ФАРМА/,Пульс,АДАМЕД ФАРМА / ADAMED,1.0,78.44,98.0,4.0,9.0,200010022526.0,29,1,1.0
2022-08-02,19:22:19,1532,13002581,13,022589,Розничная реализация,15,338898,ПЛАТИФИЛЛИНА Г/Т 2МГ/МЛ. 1МЛ. №10 Р-Р Д/П/К АМП. /ДАЛЬХИМФАРМ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Дальхимфарм ОАО,1.0,63.94,79.0,0.0,NULL,NULL,29,1,1.0
2022-08-02,19:37:19,1533,13002581,13,022589,Розничная реализация,18,338588,КЛОПИДОГРЕЛ-СЗ 75МГ. №28 ТАБ. П/П/О /СЕВЕРНАЯ ЗВЕЗДА/,Пульс,Северная Звезда,1.0,383.7,475.0,23.0,9.0,200010009896.0,29,1,2.0
2022-08-02,19:37:19,1533,13002581,13,022589,Розничная реализация,18,418039,ТРИМЕТАЗИДИН-АКОС МВ 35МГ. №60 ТАБ. МОДИФ.ВЫСВ. /БИОКОМ/,Пульс,Биоком ЗАО,1.0,261.0,353.0,24.0,9.0,200010009896.0,29,1,4.0
2022-08-02,19:37:19,1533,13002581,13,022589,Розничная реализация,18,338484,АТОРВАСТАТИН-СЗ 20МГ. №30 ТАБ. П/П/О /СЕВЕРНАЯ ЗВЕЗДА/,Пульс,Северная Звезда,1.0,217.69,270.0,13.0,9.0,200010009896.0,29,1,1.0
2022-08-02,19:37:19,1533,13002581,13,022589,Розничная реализация,18,113184,ПЕРИНЕВА 4МГ. №30 ТАБ. /KRKA/,Протек,КРКА-Рус ООО (KRKA ),1.0,203.75,250.0,12.0,9.0,200010009896.0,29,1,3.0
2022-08-02,19:56:24,1535,13002581,13,022589,Розничная реализация,18,123849,ФОСФОГЛИВ ФОРТЕ 65МГ+300МГ. №50 КАПС. /ФАРМСТАНДАРТ/,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,1025.05,1135.0,34.0,9.0,200010000847.0,29,1,2.0
2022-08-02,19:56:24,1535,13002581,13,022589,Розничная реализация,18,1329,ФОСФАЛЮГЕЛЬ 16Г. №20 ГЕЛЬ Д/ПРИЕМА ВНУТРЬ ПАК.,Протек,Фарматис/Терапликс,0.1,419.66,554.0,3.4,9.0,200010000847.0,29,1,1.0
2022-08-03,08:11:09,1539,13002595,13,022589,Розничная реализация,15,104602,"БИОВИТА ВОДА ПИТЬЕВАЯ СТРУКТУР. 0,6Л. Н/ГАЗ. [BIOVITA]",СТЭЛМАС-Д ООО,ВОДЫ ЗДОРОВЬЯ,1.0,26.4,43.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,08:11:09,1539,13002595,13,022589,Розничная реализация,15,444920,ПУСТЫРНИКА НАСТОЙКА 25МЛ. ФЛ. /ГИППОКРАТ/,Катрен г.Химки,ГИППОКРАТ ООО,1.0,19.61,25.0,0.0,NULL,NULL,29,1,3.0
2022-08-03,08:11:09,1539,13002595,13,022589,Розничная реализация,15,440425,ВАЛЕРИАНЫ НАСТОЙКА 25МЛ. ФЛ. /ГИППОКРАТ/,Катрен г.Химки,ГИППОКРАТ ООО,1.0,28.73,36.0,0.0,NULL,NULL,29,1,2.0
2022-08-03,08:29:16,1540,13002595,13,022589,Розничная реализация,18,9521,ДЮСПАТАЛИН 200МГ. №30 КАПС. РЕТАРД /ЭББОТТ/,Пульс,ЭББОТ ХЕЛСКЕА САС ( ABBOT ),1.0,531.74,589.0,17.0,9.0,200010000452.0,29,1,1.0
2022-08-03,08:29:16,1540,13002595,13,022589,Розничная реализация,18,7697,МЕЗИМ-ФОРТЕ №80 ТАБ. П/О /БЕРЛИН-ХЕМИ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Берлин-Хеми АГ/Менарини Групп (Menarini ),1.0,247.35,301.0,15.0,9.0,200010000452.0,29,1,2.0
2022-08-03,08:46:18,1541,13002595,13,022589,Розничная реализация,18,137041,АТОРИС 20МГ. №90 ТАБ. П/П/О /KRKA/,Протек,KRKA,1.0,929.01,1036.0,31.0,9.0,200010000486.0,29,1,1.0
2022-08-03,08:49:42,1542,13002595,13,022589,Розничная реализация,18,27580,"ПУЛЬМИКОРТ 0,25МГ/МЛ. 2МЛ. №20 СУСП. Д/ИНГ. КОНТ. /АСТРА ЗЕНЕКА/",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Астра Зенека АБ,0.25,597.81,656.0,4.0,9.0,200010015470.0,29,1,1.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,338852,ЛИДОКАИН 20МГ/МЛ. 2МЛ. №10 Р-Р Д/ИН. АМП. /ДАЛЬХИМФАРМ/,Протек,Дальхимфарм ОАО,1.0,33.55,43.5,0.0,NULL,NULL,29,1,3.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,338852,ЛИДОКАИН 20МГ/МЛ. 2МЛ. №10 Р-Р Д/ИН. АМП. /ДАЛЬХИМФАРМ/,Протек,Дальхимфарм ОАО,1.0,33.55,43.5,1.5,9.0,200010020276.0,29,1,2.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,344614,ВОДА 2МЛ. №10 Д/ИН. АМП. /НОВОСИБХИМФАРМ/,Катрен г.Химки,Новосибхимфарм ОАО НЗБХ,1.0,35.65,43.0,0.0,NULL,NULL,29,1,2.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,346984,"СФМ ШПРИЦ 5МЛ. 3-Х КОМП. 0,7Х40ММ 22G №100 [SFM]",Катрен г.Химки,SFM HOSPITAL PRODUCTS GMBH,0.03,766.81,1089.0,0.0,NULL,NULL,29,1,5.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,105888,АСЕПТИКА САЛФЕТКА СПИРТОВАЯ 60Х100 №20,Здравсервис,АСЕПТИКА ООО,1.0,35.77,58.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,14:33:35,1609,13002595,13,022589,Розничная реализация,18,105888,АСЕПТИКА САЛФЕТКА СПИРТОВАЯ 60Х100 №20,Здравсервис,АСЕПТИКА ООО,1.0,35.77,58.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,15:50:10,1621,13002595,13,022589,Розничная реализация,18,105888,АСЕПТИКА САЛФЕТКА СПИРТОВАЯ 60Х100 №20,Здравсервис,АСЕПТИКА ООО,1.0,35.77,58.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,16:34:52,1627,13002595,13,022589,Розничная реализация,18,105888,АСЕПТИКА САЛФЕТКА СПИРТОВАЯ 60Х100 №20,Здравсервис,АСЕПТИКА ООО,1.0,35.77,58.0,5.0,9.0,200010006183.0,29,1,1.0
2022-08-03,19:09:34,1652,13002595,13,022589,Розничная реализация,15,105888,АСЕПТИКА САЛФЕТКА СПИРТОВАЯ 60Х100 №20,Здравсервис,АСЕПТИКА ООО,1.0,35.77,58.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,339756,"ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ 1Г. №1 ПОР. Д/Р-РА В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,28.01,39.0,0.0,NULL,NULL,29,1,6.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,339756,"ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ 1Г. №1 ПОР. Д/Р-РА В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,28.01,39.0,0.0,NULL,NULL,29,1,7.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,339756,"ЦЕФАЗОЛИНА НАТРИЕВАЯ СОЛЬ 1Г. №1 ПОР. Д/Р-РА В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,28.01,39.0,0.0,NULL,NULL,29,1,8.0
2022-08-03,08:52:17,1543,13002595,13,022589,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,БИОСИНТЕЗ ОАО,1.0,1.15,2.0,0.0,NULL,NULL,29,1,4.0
2022-08-03,11:42:27,1570,13002595,13,022589,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,БИОСИНТЕЗ ОАО,1.0,1.15,2.0,0.0,NULL,NULL,29,1,6.0
2022-08-03,19:09:34,1652,13002595,13,022589,Розничная реализация,15,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,БИОСИНТЕЗ ОАО,1.0,1.15,2.0,0.0,NULL,NULL,29,1,4.0
2022-08-03,09:06:20,1544,13002595,13,022589,Розничная реализация,15,88380,МИДОКАЛМ 50МГ. №30 ТАБ. П/П/О /ГЕДЕОН РИХТЕР/,Протек,Гедеон Рихтер А.О,1.0,413.47,538.0,0.0,NULL,NULL,29,1,2.0
2022-08-03,09:06:20,1544,13002595,13,022589,Розничная реализация,15,16909,АЭРТАЛ 100МГ. №60 ТАБ. П/П/О,Катрен г.Химки,Гедеон Рихтер А.О,0.16666667,918.14,1185.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,09:06:20,1544,13002595,13,022589,Розничная реализация,15,52492,МИЛЬГАММА КОМПОЗИТУМ 100МГ+100МГ. №60 ТАБ. П/О,Пульс,МАЙЕРМАНН-АРКНАИМИТТЕЛ,0.5,1418.27,1773.0,0.0,NULL,NULL,29,1,3.0
2022-08-03,09:26:38,1545,13002595,13,022589,Розничная реализация,18,7162,ЦЕТРИН 10МГ. №20 ТАБ. П/П/О /Д-Р РЕДДИ/,Протек,Д-р Редди с Лабораторис Лтд / Dr.REDDY's,1.0,134.07,161.0,8.0,9.0,200010020285.0,29,1,2.0
2022-08-03,09:26:38,1545,13002595,13,022589,Розничная реализация,18,100378,АЦИКЛОВИР-БЕЛУПО 5% 10Г. №1 КРЕМ Д/НАРУЖ.ПРИМ. ТУБА /БЕЛУПО/,Протек,БЕЛУПО-ХОРВАТИЯ (BELUPO Ltd.),1.0,60.39,74.0,3.0,9.0,200010020285.0,29,1,1.0
2022-08-03,18:57:18,1651,13002595,13,022589,Розничная реализация,15,100378,АЦИКЛОВИР-БЕЛУПО 5% 10Г. №1 КРЕМ Д/НАРУЖ.ПРИМ. ТУБА /БЕЛУПО/,Протек,БЕЛУПО-ХОРВАТИЯ (BELUPO Ltd.),1.0,60.39,74.0,3.0,9.0,200010006181.0,29,1,1.0
2022-08-03,09:30:56,1546,13002595,13,022589,Розничная реализация,15,573255,КОРВАЛОЛ №20 ТАБ. /ЮЖФАРМ/,Катрен г.Химки,ЮЖФАРМ ООО,1.0,106.4,146.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,09:30:56,1546,13002595,13,022589,Розничная реализация,15,346984,"СФМ ШПРИЦ 5МЛ. 3-Х КОМП. 0,7Х40ММ 22G №100 [SFM]",Катрен г.Химки,SFM HOSPITAL PRODUCTS GMBH,0.02,766.81,1089.0,0.0,NULL,NULL,29,1,2.0
2022-08-03,09:55:48,1547,13002595,13,022589,Розничная реализация,15,596246,МИЛДРОНАТ 500МГ. №30 КАПС. /ГРИНДЕКС/,ПрофитМед,ГРИНДЕКС / GRINDEX /,1.0,477.29,631.0,44.0,9.0,200010001578.0,29,1,1.0
2022-08-03,09:57:57,1548,13002595,13,022589,Розничная реализация,15,511366,МОТИЛЕГАЗ ФОРТЕ 120МГ. №20 КАПС.,Катрен г.Химки,КАТАЛЕНТ ( CATALENT ),1.0,236.27,319.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,10:07:44,1549,13002595,13,022589,Розничная реализация,15,141304,АМЛОДИПИН-ТЕВА 5МГ. №30 ТАБ. /ТЕВА/,ПрофитМед,ТЕВА ФАРМАЦЕВТИЧЕСКИЕ ПРЕДПРИЯТИЯ ЛТД,1.0,126.06,148.0,7.0,9.0,200010023966.0,29,1,1.0
2022-08-03,10:07:44,1549,13002595,13,022589,Розничная реализация,15,564775,АСКОРБИНОВАЯ К-ТА 25МГ. ЯБЛОКО №10 ТАБ. КРУТКА САХ. /АСКОПРОМ/,Катрен г.Химки,АСКОПРОМ,1.0,6.87,12.0,1.0,9.0,200010023966.0,29,1,2.0
2022-08-03,10:10:48,1550,13002595,13,022589,Розничная реализация,18,46153,УКРОПА ПАХУЧЕГО ПЛОДЫ 50Г. /КРАСНОГОРСК/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,КРАСНОГОРСКЛЕКСРЕДСТВА ОАО,1.0,68.13,97.0,6.0,9.0,200010003369.0,29,1,1.0
2022-08-03,10:15:49,1551,13002595,13,022589,Розничная реализация,18,6887,БЕТАДИН 10% 120МЛ. №1 Р-Р Д/МЕСТ. И НАРУЖ.ПРИМ. ФЛ. /ЭГИС/,Пульс,EGIS,1.0,266.05,322.0,16.0,9.0,200010001798.0,29,1,1.0
2022-08-03,10:21:20,1552,13002595,13,022589,Розничная реализация,15,46244,СТАРЫЙ ИСТОЧНИК СЛАВЯНОВСКАЯ ВОДА МИНЕР. ЭЛИТНАЯ 1Л.,Норман,ТЭСТИ ООО,2.0,35.53,58.0,11.0,9.0,200010019189.0,29,1,1.0
2022-08-03,10:25:16,1553,13002595,13,022589,Розничная реализация,18,348751,ДЕ-НОЛ 120МГ. №32 ТАБ. П/П/О /АСТЕЛЛАС/,Пульс,ЗиО ЗДОРОВЬЕ ЗАО,1.0,304.82,364.0,0.0,NULL,NULL,29,1,1.0
2022-08-03,10:31:47,1554,13002595,13,022589,Розничная реализация,15,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ВЕРОФАРМ АО,4.0,2.08,4.0,1.0,9.0,200010001632.0,29,1,3.0
2022-08-03,10:31:47,1554,13002595,13,022589,Розничная реализация,15,82897,ЛЕЙКОПЛАСТЫРЬ 4Х500 ТКАН.ОСНОВА КАТУШКА КАРТОН /ВЕРОФАРМ/,Протек,ВЕРОФАРМ/ЛЭНС,1.0,49.94,81.0,8.0,9.0,200010001632.0,29,1,2.0
2022-08-03,10:31:47,1554,13002595,13,022589,Розничная реализация,15,82027,АУРА ВАТНЫЕ ДИСКИ №80 [AURA],Катрен г.Химки,Коттон Клаб ООО ( COTTON CLUB ),1.0,42.24,69.0,6.0,9.0,200010001632.0,29,1,1.0
2022-08-03,10:31:47,1554,13002595,13,022589,Розничная реализация,15,117949,ПЕРЕКИСЬ ВОДОРОДА 3% 100МЛ. №1 Р-Р ДЕЗ.СР-ВО ФЛ. (НДС 20%),ПрофитМед,Самарамедпром ОАО,2.0,10.02,17.0,3.0,9.0,200010001632.0,29,1,5.0
2022-08-03,10:31:47,1554,13002595,13,022589,Розничная реализация,15,308676,МЕДИКОМЕД ГИАЛУРОНОВАЯ К-ТА ГЕЛЬ КОСМЕТИЧ. 15МЛ. ФЛ.,Катрен г.Химки,МЕДИКОМЕД НПФ,2.0,90.95,143.0,28.0,9.0,200010001632.0,29,1,4.0
2022-08-03,10:32:47,1555,13002595,13,022589,Розничная реализация,15,76203,АМИТРИПТИЛИН 25МГ. №50 ТАБ. /ОЗОН/,Пульс,ОЗОН ООО,1.0,52.01,64.0,3.0,9.0,200010013453.0,29,1,1.0
2022-08-03,10:32:47,1555,13002595,13,022589,Розничная реализация,15,2302,ОМЕЗ 20МГ. №30 КАПС. /Д-Р РЕДДИ/,ВИТТА КОМПАНИ ООО,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,148.28,174.0,8.0,9.0,200010013453.0,29,1,2.0
2022-08-03,10:35:15,1556,13002595,13,022589,Розничная реализация,15,858,"ОКУПРЕС-Е 0,5% 5МЛ. ГЛ.КАПЛИ ФЛ./КАП. /КАДИЛА/",Катрен г.Химки,Кадила Фармасьютикалз Лтд  ( CADILA ),1.0,35.78,45.0,2.0,9.0,200010004807.0,29,1,2.0
2022-08-03,10:35:15,1556,13002595,13,022589,Розничная реализация,15,13574,НИМЕСИЛ 100МГ. 2Г. №30 ГРАН. Д/СУСП. Д/ПРИЕМА ВНУТРЬ ПАК. /ГУИДОТТИ/МЕНАРИНИ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ФАЙН ФУДС&ФАРМАСЬЮТИКАЛЗ Н.Т.М.С.П.А.,1.0,914.38,1180.0,82.0,9.0,200010004807.0,29,1,1.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,3.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,4.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,5.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,6.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,7.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,8.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,9.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,10.0
2022-08-03,10:38:42,1557,13002595,13,022589,Розничная реализация,15,339757,"ЦЕФТРИАКСОН 1Г. №1 ПОР. Д/Р-РА Д/В/В,В/М ФЛ. /БИОСИНТЕЗ/",Катрен г.Химки,БИОСИНТЕЗ ОАО,1.0,29.93,38.0,1.0,9.0,200010020276.0,29,1,11.0
